history,L,count,p_emp,p_model,p_calibrated
11011111,8,1050,1.0,0.5355560183525085,0.8355550169944763
111,3,16436,0.7472621202468872,0.5214688181877136,0.6564118266105652
1110,4,4154,0.5163697600364685,0.5161463618278503,0.5691707730293274
11100,5,2009,0.4952712655067444,0.5191774964332581,0.6197541356086731
111000,6,1014,0.4921104609966278,0.5214411020278931,0.6559779047966003
1110000,7,515,0.5009709000587463,0.5231249332427979,0.6818285584449768
11100000,8,257,0.4941634237766266,0.5250886082649231,0.7106209397315979
11100001,8,258,1.0,0.5332375764846802,0.8121901750564575
1110001,7,499,1.0,0.5334513783454895,0.8144465684890747
11100011,8,499,0.48697394132614136,0.530131459236145,0.7770348787307739
111001,6,995,1.0,0.5344001650810242,0.8242096304893494
1110011,7,995,0.5005025267601013,0.5302162170410156,0.7780532240867615
11100110,8,497,0.5432595610618591,0.5219666957855225,0.6641545295715332
11100111,8,498,1.0,0.5301602482795715,0.7773817777633667
11101,5,2145,1.0,0.5303904414176941,0.7801362872123718
111011,6,2144,0.48880597949028015,0.5308007001876831,0.7849859595298767
1110110,7,1096,0.48813867568969727,0.520924985408783,0.6478586792945862
11101100,8,561,0.5080214142799377,0.5251501202583313,0.7114974856376648
11101101,8,535,1.0,0.5371888279914856,0.8505754470825195
1110111,7,1048,1.0,0.530787467956543,0.7848309278488159
11101111,8,1048,0.5028625726699829,0.5314653515815735,0.7926775217056274
1111,4,12282,0.6617814898490906,0.5250310301780701,0.7097992897033691
11110,5,4154,0.5163697600364685,0.5177162289619446,0.5956181287765503
111100,6,2009,0.4952712655067444,0.5215145349502563,0.6571260094642639
1111000,7,1014,0.4921104609966278,0.524379551410675,0.7004011273384094
11110000,8,515,0.5009709000587463,0.5269473791122437,0.7364097833633423
11110001,8,499,1.0,0.5382737517356873,0.8599212765693665
1111001,7,995,1.0,0.5387392044067383,0.8637793064117432
11110011,8,995,0.5005025267601013,0.5328999161720276,0.808583676815033
111101,6,2145,1.0,0.5346708297729492,0.8269200921058655
1111011,7,2144,0.48880597949028015,0.5344420075416565,0.8246307969093323
11110110,8,1096,0.48813867568969727,0.5229881405830383,0.6797658205032349
11110111,8,1048,1.0,0.5311488509178162,0.7890398502349854
11111,5,8128,0.7472932934761047,0.526989758014679,0.736980140209198
111110,6,2054,0.5175268054008484,0.5196827054023743,0.6279715299606323
1111100,7,991,0.5156407952308655,0.524154543876648,0.6971157789230347
11111000,8,480,0.47083333134651184,0.5277621746063232,0.7472408413887024
11111001,8,511,1.0,0.5431877374649048,0.8963204026222229
1111101,7,1063,1.0,0.538767397403717,0.8640096783638
11111011,8,1062,0.48022598028182983,0.5359849333763123,0.8396136164665222
111111,6,6074,0.6618373394012451,0.5301434993743896,0.7771798968315125
1111110,7,2054,0.5175268054008484,0.5218678116798401,0.6626234650611877
11111100,8,991,0.5156407952308655,0.5266339778900146,0.7321652173995972
11111101,8,1063,1.0,0.5418462157249451,0.8873019218444824
1111111,7,4020,0.7457711696624756,0.5331577658653259,0.811342179775238
11111110,8,1022,0.5362035036087036,0.523628830909729,0.689361035823822
11111111,8,2998,0.6591060757637024,0.5312613844871521,0.7903385162353516
